psalm_number,section_number,verse_number,section_title,part_number,text
89,1,23,Misericordias Domini,2,the son of wickedness shall not hurt him.
89,1,24,Misericordias Domini,1,I will smite down his foes before his face
89,1,24,Misericordias Domini,2,and plague them that hate him.
89,1,25,Misericordias Domini,1,My truth also and my mercy shall be with him
89,1,25,Misericordias Domini,2,and in my Name shall his horn be exalted.
89,1,26,Misericordias Domini,1,I will set his dominion also in the sea
89,1,26,Misericordias Domini,2,and his right hand in the floods.
89,1,27,Misericordias Domini,1,"He shall call me, Thou art my Father"
89,1,27,Misericordias Domini,2,"my God, and my strong salvation."
89,1,28,Misericordias Domini,1,And I will make him my first-born
89,1,28,Misericordias Domini,2,higher than the kings of the earth.
89,1,29,Misericordias Domini,1,My mercy will I keep for him for evermore
89,1,29,Misericordias Domini,2,and my covenant shall stand fast with him.
89,1,30,Misericordias Domini,1,His seed also will I make to endure for ever
89,1,30,Misericordias Domini,2,and his throne as the days of heaven.
89,1,31,Misericordias Domini,1,But if his children forsake my law
89,1,31,Misericordias Domini,2,and walk not in my judgements;
89,1,32,Misericordias Domini,1,"If they break my statutes, and keep not my commandments"
89,1,32,Misericordias Domini,2,"I will visit their offences with the rod, and their sin with scourges."
89,1,33,Misericordias Domini,1,"Nevertheless, my loving-kindness will I not utterly take from him"
89,1,33,Misericordias Domini,2,nor suffer my truth to fail.
89,1,34,Misericordias Domini,1,"My covenant will I not break, nor alter the thing that is gone out of my lips"
89,1,34,Misericordias Domini,2,"I have sworn once by my holiness, that I will not fail David."
89,1,35,Misericordias Domini,1,His seed shall endure for ever
89,1,35,Misericordias Domini,2,and his seat is like as the sun before me.
89,1,36,Misericordias Domini,1,He shall stand fast for evermore as the moon
89,1,36,Misericordias Domini,2,and as the faithful witness in heaven.
89,1,37,Misericordias Domini,1,But thou hast abhorred and forsaken thine Anointed
89,1,37,Misericordias Domini,2,and art displeased at him.
89,1,38,Misericordias Domini,1,Thou hast broken the covenant of thy servant
89,1,38,Misericordias Domini,2,and cast his crown to the ground.
89,1,39,Misericordias Domini,1,Thou hast overthrown all his hedges
89,1,39,Misericordias Domini,2,and broken down his strong holds.
89,1,40,Misericordias Domini,1,All they that go by spoil him
89,1,40,Misericordias Domini,2,and he is become a reproach to his neighbours.
89,1,41,Misericordias Domini,1,Thou hast set up the right hand of his enemies
89,1,41,Misericordias Domini,2,and made all his adversaries to rejoice.
89,1,42,Misericordias Domini,1,Thou hast taken away the edge of his sword
89,1,42,Misericordias Domini,2,and givest him not victory in the battle.
89,1,43,Misericordias Domini,1,Thou hast put out his glory
89,1,43,Misericordias Domini,2,and cast his throne down to the ground.
89,1,44,Misericordias Domini,1,The days of his youth hast thou shortened
89,1,44,Misericordias Domini,2,and covered him with dishonour.
89,1,45,Misericordias Domini,1,"Lord, how long wilt thou hide thyself, for ever"
89,1,45,Misericordias Domini,2,and shall thy wrath burn like fire?
89,1,46,Misericordias Domini,1,O remember how short my time is
89,1,46,Misericordias Domini,2,wherefore hast thou made all men for nought?
89,1,47,Misericordias Domini,1,"What man is he that liveth, and shall not see death"
89,1,47,Misericordias Domini,2,and shall he deliver his soul from the hand of hell?
89,1,48,Misericordias Domini,1,"Lord, where are thy old loving-kindnesses"
89,1,48,Misericordias Domini,2,which thou swarest unto David in thy truth?
89,1,49,Misericordias Domini,1,"Remember, Lord, the rebuke that thy servants have"
89,1,49,Misericordias Domini,2,and how I do bear in my bosom the rebukes of many people;
89,1,50,Misericordias Domini,1,"Wherewith thine enemies have blasphemed thee, and slandered the footsteps of thine Anointed"
89,1,50,Misericordias Domini,2,"Praised be the Lord for evermore. Amen, and Amen."
89,2,51,Doxology,1,Glory be to the Father
89,2,51,Doxology,2,"and to the Son, and to the Holy Ghost"
89,2,52,Doxology,1,"As it was in the beginning, is now, and ever shall be"
89,2,52,Doxology,2,world without end. Amen.
90,1,1,"Domine, refugium",1,"LORD, thou hast been our refuge"
90,1,1,"Domine, refugium",2,from one generation to another.
90,1,2,"Domine, refugium",1,"Before the mountains were brought forth, or ever the earth and the world were made"
90,1,2,"Domine, refugium",2,"thou art God from everlasting, and world without end."
90,1,3,"Domine, refugium",1,Thou turnest man to destruction
90,1,3,"Domine, refugium",2,"again thou sayest, Come again, ye children of men."
90,1,4,"Domine, refugium",1,For a thousand years in thy sight are but as yester-day
90,1,4,"Domine, refugium",2,seeing that is past as a watch in the night.
90,1,5,"Domine, refugium",1,As soon as thou scatterest them they are even as a sleep
90,1,5,"Domine, refugium",2,and fade away suddenly like the grass.
90,1,6,"Domine, refugium",1,"In the morning it is green, and groweth up"
90,1,6,"Domine, refugium",2,"but in the evening it is cut down, dried up, and withered."
90,1,7,"Domine, refugium",1,For we consume away in thy displeasure
90,1,7,"Domine, refugium",2,and are afraid at thy wrathful indignation.
90,1,8,"Domine, refugium",1,Thou hast set our misdeeds before thee
90,1,8,"Domine, refugium",2,and our secret sins in the light of thy countenance.
90,1,9,"Domine, refugium",1,For when thou art angry all our days are gone
90,1,9,"Domine, refugium",2,"we bring our years to an end, as it were a tale that is told."
90,1,10,"Domine, refugium",1,The days of our age are threescore years and ten; and though men be so strong that they come to fourscore years
90,1,10,"Domine, refugium",2,"yet is their strength then but labour and sorrow; so soon passeth it away, and we are gone."
90,1,11,"Domine, refugium",1,But who regardeth the power of thy wrath
90,1,11,"Domine, refugium",2,"for even thereafter as a man feareth, so is thy displeasure."
90,1,12,"Domine, refugium",1,So teach us to number our days
90,1,12,"Domine, refugium",2,that we may apply our hearts unto wisdom.
90,1,13,"Domine, refugium",1,"Turn thee again, O Lord, at the last"
90,1,13,"Domine, refugium",2,and be gracious unto thy servants.
90,1,14,"Domine, refugium",1,"O satisfy us with thy mercy, and that soon"
90,1,14,"Domine, refugium",2,so shall we rejoice and be glad all the days of our life.
90,1,15,"Domine, refugium",1,Comfort us again now after the time that thou hast plagued us
90,1,15,"Domine, refugium",2,and for the years wherein we have suffered adversity.
90,1,16,"Domine, refugium",1,Shew thy servants thy work
90,1,16,"Domine, refugium",2,and their children thy glory.
90,1,17,"Domine, refugium",1,And the glorious majesty of the Lord our God be upon us
90,1,17,"Domine, refugium",2,"prosper thou the work of our hands upon us, O prosper thou our handywork."
90,2,19,Doxology,1,Glory be to the Father
90,2,19,Doxology,2,"and to the Son, and to the Holy Ghost"
90,2,18,Doxology,1,"As it was in the beginning, is now, and ever shall be"
90,2,18,Doxology,2,world without end. Amen.
91,1,1,Qui habitat,1,WHOSO dwelleth under the defence of the most High
91,1,1,Qui habitat,2,shall abide under the shadow of the Almighty.
91,1,2,Qui habitat,1,"I will say unto the Lord, Thou art my hope, and my strong hold"
91,1,2,Qui habitat,2,"my God, in him will I trust."
91,1,3,Qui habitat,1,For he shall deliver thee from the snare of the hunter
91,1,3,Qui habitat,2,and from the noisome pestilence.
91,1,4,Qui habitat,1,"He shall defend thee under his wings, and thou shalt be safe under his feathers"
91,1,4,Qui habitat,2,his faithfulness and truth shall be thy shield and buckler.
91,1,5,Qui habitat,1,Thou shalt not be afraid for any terror by night
91,1,5,Qui habitat,2,nor for the arrow that flieth by day;
91,1,6,Qui habitat,1,For the pestilence that walketh in darkness
91,1,6,Qui habitat,2,nor for the sickness that destroyeth in the noon-day.
91,1,7,Qui habitat,1,"A thousand shall fall beside thee, and ten thousand at thy right hand"
91,1,7,Qui habitat,2,but it shall not come nigh thee.
91,1,8,Qui habitat,1,"Yea, with thine eyes shalt thou behold"
91,1,8,Qui habitat,2,and see the reward of the ungodly.
91,1,9,Qui habitat,1,"For thou, Lord, art my hope"
91,1,9,Qui habitat,2,thou hast set thine house of defence very high.
91,1,10,Qui habitat,1,There shall no evil happen unto thee
91,1,10,Qui habitat,2,neither shall any plague come nigh thy dwelling.
91,1,11,Qui habitat,1,For he shall give his angels charge over thee
91,1,11,Qui habitat,2,to keep thee in all thy ways.
91,1,12,Qui habitat,1,They shall bear thee in their hands
91,1,12,Qui habitat,2,that thou hurt not thy foot against a stone.
91,1,13,Qui habitat,1,Thou shalt go upon the lion and adder
91,1,13,Qui habitat,2,the young lion and the dragon shalt thou tread under thy feet.
91,1,14,Qui habitat,1,"Because he hath set his love upon me, therefore will I deliver him"
91,1,14,Qui habitat,2,"I will set him up, because he hath known my Name."
91,1,15,Qui habitat,1,"He shall call upon me, and I will hear him"
91,1,15,Qui habitat,2,"yea, I am with him in trouble; I will deliver him, and bring him to honour."
91,1,16,Qui habitat,1,With long life will I satisfy him
91,1,16,Qui habitat,2,and shew him my salvation.
91,2,17,Doxology,1,Glory be to the Father
91,2,17,Doxology,2,"and to the Son, and to the Holy Ghost"
91,2,18,Doxology,1,"As it was in the beginning, is now, and ever shall be"
91,2,18,Doxology,2,world without end. Amen.
92,1,1,Bonum est confiteri,1,IT is a good thing to give thanks unto the Lord
92,1,1,Bonum est confiteri,2,"and to sing praises unto thy Name, O most Highest;"
92,1,2,Bonum est confiteri,1,To tell of thy loving-kindness early in the morning
92,1,2,Bonum est confiteri,2,and of thy truth in the night-season;
92,1,3,Bonum est confiteri,1,"Upon an instrument of ten strings, and upon the lute"
92,1,3,Bonum est confiteri,2,"upon a loud instrument, and upon the harp."
92,1,4,Bonum est confiteri,1,"For thou, Lord, hast made me glad through thy works"
92,1,4,Bonum est confiteri,2,and I will rejoice in giving praise for the operations of thy hands.
92,1,5,Bonum est confiteri,1,"O Lord, how glorious are thy works"
92,1,5,Bonum est confiteri,2,thy thoughts are very deep.
92,1,6,Bonum est confiteri,1,An unwise man doth not well consider this
92,1,6,Bonum est confiteri,2,and a fool doth not understand it.
92,1,7,Bonum est confiteri,1,"When the ungodly are green as the grass, and when all the workers of wickedness do flourish"
92,1,7,Bonum est confiteri,2,"then shall they be destroyed for ever; but thou, Lord, art the most Highest for evermore."
92,1,8,Bonum est confiteri,1,"For lo, thine enemies, O Lord, lo, thine enemies shall perish"
92,1,8,Bonum est confiteri,2,and all the workers of wickedness shall be destroyed.
92,1,9,Bonum est confiteri,1,But mine horn shall be exalted like the horn of an unicorn
92,1,9,Bonum est confiteri,2,for I am anointed with fresh oil.
92,1,10,Bonum est confiteri,1,Mine eye also shall see his lust of mine enemies
92,1,10,Bonum est confiteri,2,and mine ear shall hear his desire of the wicked that arise up against me.
92,1,11,Bonum est confiteri,1,The righteous shall flourish like a palm-tree
92,1,11,Bonum est confiteri,2,and shall spread abroad like a cedar in Libanus.
92,1,12,Bonum est confiteri,1,Such as are planted in the house of the Lord
92,1,12,Bonum est confiteri,2,shall flourish in the courts of the house of our God.
92,1,13,Bonum est confiteri,1,They also shall bring forth more fruit in their age
92,1,13,Bonum est confiteri,2,and shall be fat and well-liking.
92,1,14,Bonum est confiteri,1,That they may shew how true the Lord my strength is
92,1,14,Bonum est confiteri,2,and that there is no unrighteousness in him.
92,2,15,Doxology,1,Glory be to the Father
92,2,15,Doxology,2,"and to the Son, and to the Holy Ghost"
92,2,16,Doxology,1,"As it was in the beginning, is now, and ever shall be"
92,2,16,Doxology,2,world without end. Amen.
93,1,1,Dominus regnavit,1,"THE Lord is King, and hath put on glorious apparel"
93,1,1,Dominus regnavit,2,"the Lord hath put on his apparel, and girded himself with strength."
93,1,2,Dominus regnavit,1,He hath made the round world so sure
93,1,2,Dominus regnavit,2,that it cannot be moved.
93,1,3,Dominus regnavit,1,Ever since the world began hath thy seat been prepared
93,1,3,Dominus regnavit,2,thou art from everlasting.
93,1,4,Dominus regnavit,1,"The floods are risen, O Lord, the floods have lift up their voice"
93,1,4,Dominus regnavit,2,the floods lift up their waves.
93,1,5,Dominus regnavit,1,"The waves of the sea are mighty, and rage horribly"
93,1,5,Dominus regnavit,2,"but yet the Lord, who dwelleth on high, is mightier."
93,1,6,Dominus regnavit,1,"Thy testimonies, O Lord, are very sure"
93,1,6,Dominus regnavit,2,holiness becometh thine house for ever.
93,2,7,Doxology,1,Glory be to the Father
93,2,7,Doxology,2,"and to the Son, and to the Holy Ghost"
93,2,8,Doxology,1,"As it was in the beginning, is now, and ever shall be"
93,2,8,Doxology,2,world without end. Amen.
94,1,1,Deus ultionum,1,"O LORD God, to whom vengeance belongeth"
94,1,1,Deus ultionum,2,"thou God, to whom vengeance belongeth, shew thyself."
94,1,2,Deus ultionum,1,"Arise, thou Judge of the world"
94,1,2,Deus ultionum,2,and reward the proud after their deserving.
94,1,3,Deus ultionum,1,"Lord, how long shall the ungodly"
94,1,3,Deus ultionum,2,how long shall the ungodly triumph?
94,1,4,Deus ultionum,1,How long shall all wicked doers speak so disdainfully
94,1,4,Deus ultionum,2,and make such proud boasting?
94,1,5,Deus ultionum,1,"They smite down thy people, O Lord"
94,1,5,Deus ultionum,2,and trouble thine heritage.
94,1,6,Deus ultionum,1,They murder the widow and the stranger
94,1,6,Deus ultionum,2,and put the fatherless to death.
94,1,7,Deus ultionum,1,"And yet they say, Tush, the Lord shall not see"
94,1,7,Deus ultionum,2,neither shall the God of Jacob regard it.
94,1,8,Deus ultionum,1,"Take heed, ye unwise among the people"
94,1,8,Deus ultionum,2,"O ye fools, when will ye understand?"
94,1,9,Deus ultionum,1,"He that planted the ear, shall he not hear"
94,1,9,Deus ultionum,2,"or he that made the eye, shall he not see?"
94,1,10,Deus ultionum,1,Or he that nurtureth the heathen
94,1,10,Deus ultionum,2,"it is he that teacheth man knowledge, shall not he punish?"
94,1,11,Deus ultionum,1,The Lord knoweth the thoughts of man
94,1,11,Deus ultionum,2,that they are but vain.
94,1,12,Deus ultionum,1,"Blessed is the man whom thou chastenest, O Lord"
94,1,12,Deus ultionum,2,and teachest him in thy law;
94,1,13,Deus ultionum,1,That thou mayest give him patience in time of adversity
94,1,13,Deus ultionum,2,until the pit be digged up for the ungodly.
94,1,14,Deus ultionum,1,For the Lord will not fail his people
94,1,14,Deus ultionum,2,neither will he forsake his inheritance;
94,1,15,Deus ultionum,1,Until righteousness turn again unto judgement
94,1,15,Deus ultionum,2,all such as are true in heart shall follow it.
